ga:source,ga:medium,ga:campaign,ga:adContent,ga:keyword,ga:visits
iQiyi,pre-roll,Snickers_2012_P13_VNP,(not set),videopage_pre-roll_h01,225550
iQiyi,pre-roll,Snickers_2012_P13_VNP,(not set),videopage_pre-roll_h02,10614
igogoshare.com,referral,(not set),(not set),(not set),19
ilovepinas.net,referral,(not set),(not set),(not set),9
image.baidu.com,referral,(not set),(not set),(not set),66
img1.c0.letv.com,referral,(not set),(not set),(not set),38
imgcache.qq.com,referral,(not set),(not set),(not set),1136
indianterminal.com,referral,(not set),(not set),(not set),9
interval.in,referral,(not set),(not set),(not set),9
ionsesang.com,referral,(not set),(not set),(not set),9
ios.mt.renren.com,referral,(not set),(not set),(not set),19
ipc.me,referral,(not set),(not set),(not set),9
iqiyi,banner,snikers_2012_2H,homepae_banner_c01,(not set),25867
iqiyi,pre-roll,snickers_2012_p13_vnp,(not set),videopage_pre-roll_h01.com,9
iqiyi,video,snikers_2012_2H,videoplay_video_c02,(not set),92987
iqiyi,video,snikers_2012_2H,videoplay_video_c02,士力架,9
iqiyi.com,referral,(not set),(not set),(not set),251843
iqiyi.com,referral,(not set),(not set),街头篮球,9
isansar.com,referral,(not set),(not set),(not set),19
japan25.com,referral,(not set),(not set),(not set),9
jaytamil.com,referral,(not set),(not set),(not set),9
jdouga.com,referral,(not set),(not set),(not set),9
joovideo.com,referral,(not set),(not set),(not set),66
joovideo.net,referral,(not set),(not set),(not set),19
joshmovies.ulmb.com,referral,(not set),(not set),(not set),133
js.tudouui.com,referral,(not set),(not set),(not set),22023
jsyz.vnet.cn,referral,(not set),(not set),(not set),57
jujo00obo2o234ungd3t8qjfcjrs3o6k-a-sites-opensocial.googleusercontent.com,referral,(not set),(not set),(not set),66
justlearnchinese.com,referral,(not set),(not set),(not set),9
jx3.bbs.xoyo.com,referral,(not set),(not set),(not set),9
jxad.jx163.com,referral,(not set),(not set),(not set),142
k-popblog.com,referral,(not set),(not set),(not set),9
kabayantv.info,referral,(not set),(not set),(not set),28
kaixin001.com,referral,(not set),(not set),(not set),9
kankan.com,(not set),(referral)%7,(not set),(not set),9
kankan.com,referral,(not set),(not set),(not set),12877
kaplog.com,referral,(not set),(not set),(not set),66
kathoram.com,referral,(not set),(not set),(not set),19
kd0351.com,referral,(not set),(not set),(not set),57
kekokeka.com,referral,(not set),(not set),(not set),28
kittu.com,referral,(not set),(not set),(not set),9
kk369.net,referral,(not set),(not set),(not set),9
kncolorado.com,referral,(not set),(not set),(not set),9
koreana.tv,referral,(not set),(not set),(not set),9
koreanatv.com,referral,(not set),(not set),(not set),9
koreanatv.us,referral,(not set),(not set),(not set),9
koreayh.com,referral,(not set),(not set),(not set),28
kpopn.com,referral,(not set),(not set),(not set),57
kshowgo.net,referral,(not set),(not set),(not set),38
kynepal.com,referral,(not set),(not set),(not set),9
lambingan.net,referral,(not set),(not set),(not set),28
latesttamilmoviesonlinewatchforfree.blogspot.in,referral,(not set),(not set),(not set),9
letv.com,referral,(not set),(not set),(not set),41082
letv.com,referral,(not set),(not set),士力架广告,9
libug.net,referral,(not set),(not set),(not set),104
link.smartscreen.live.com,referral,(not set),(not set),(not set),28
links2sites.net,referral,(not set),(not set),(not set),9
live.qq.com,referral,(not set),(not set),(not set),9
login.sina.com.cn,referral,(not set),(not set),(not set),57
lol.178.com,referral,(not set),(not set),(not set),9
lol.duowan.com,referral,(not set),(not set),(not set),9
lygbst.cn,referral,(not set),(not set),(not set),9
lz.58.com,referral,(not set),(not set),(not set),19
m.baidu.com,referral,(not set),(not set),(not set),28
madisonboom.com,referral,(not set),(not set),(not set),284
mail.eurorscg.com.hk,referral,(not set),(not set),(not set),9
maliblog.net,referral,(not set),(not set),(not set),9
mallupeek.com,referral,(not set),(not set),(not set),9
mapledn.com,referral,(not set),(not set),(not set),9
mapledos.com,referral,(not set),(not set),(not set),9
mars.com,referral,(not set),(not set),(not set),28
microsoft-cn.com:3438,referral,(not set),(not set),(not set),47
military.china.com,referral,(not set),(not set),(not set),9
millitim.com,referral,(not set),(not set),(not set),9
mjoon.tv,referral,(not set),(not set),(not set),95
moon4movies.blogspot.co.uk,referral,(not set),(not set),(not set),9
moontack.blogspot.com,referral,(not set),(not set),(not set),9
movie.youku.com,referral,(not set),(not set),(not set),38
movienettv.blogspot.com,referral,(not set),(not set),(not set),9
movies-pinoyalaktv.blogspot.com,referral,(not set),(not set),(not set),28
movies-pinoyalaktv.blogspot.kr,referral,(not set),(not set),(not set),9
movies.faxiamen.com,referral,(not set),(not set),(not set),38
movieszilla.com,referral,(not set),(not set),(not set),9
movietv12.blogspot.in,referral,(not set),(not set),(not set),9
mv.mylove1314.net,referral,(not set),(not set),(not set),9
mypinoymovie.net,referral,(not set),(not set),(not set),57
mytoday.us,referral,(not set),(not set),(not set),28
netsko.com,referral,(not set),(not set),(not set),85
newkoreatown.com,referral,(not set),(not set),(not set),9
newpinoymovies.blogspot.com,referral,(not set),(not set),(not set),9
niki69doda.cafe24.com,referral,(not set),(not set),(not set),57
ntonline.cn,referral,(not set),(not set),(not set),9
olangal.co,referral,(not set),(not set),(not set),76
olmfmpinoymovies.blogspot.com,referral,(not set),(not set),(not set),9
onlineimax.com,referral,(not set),(not set),(not set),19
onlinemoviesportsandtv.com,referral,(not set),(not set),(not set),38
onlinemovz.blogspot.com,referral,(not set),(not set),(not set),9
onlinewatchmovies.net,referral,(not set),(not set),(not set),9
op.17dm.com,referral,(not set),(not set),(not set),9
padangal.com,referral,(not set),(not set),(not set),9
page.renren.com,referral,(not set),(not set),(not set),9
pakmania.net,referral,(not set),(not set),(not set),9
phimck.com,referral,(not set),(not set),(not set),9
phnoy.com,referral,(not set),(not set),(not set),28
pinaytambayan.com,referral,(not set),(not set),(not set),19
pinoy-ako.info,referral,(not set),(not set),(not set),483
pinoy-cinema.blogspot.com,referral,(not set),(not set),(not set),9
pinoy-cinema.blogspot.jp,referral,(not set),(not set),(not set),9
pinoy.moviesfolder.com,referral,(not set),(not set),(not set),9
pinoy365.com,referral,(not set),(not set),(not set),57
pinoychatzone.org,referral,(not set),(not set),(not set),19
pinoyfullmovies.com,referral,(not set),(not set),(not set),28
pinoykabayantv.net,referral,(not set),(not set),(not set),9
pinoylovers.com,referral,(not set),(not set),(not set),9
pinoylovetv.com,referral,(not set),(not set),(not set),9
pinoymovi.blogspot.com,referral,(not set),(not set),(not set),38
pinoymovi.blogspot.kr,referral,(not set),(not set),(not set),9
pinoymovie.co,referral,(not set),(not set),(not set),9
pinoymovies101.com,referral,(not set),(not set),(not set),114
pinoymovies25.com,referral,(not set),(not set),(not set),9
pinoymoviesonline.net,referral,(not set),(not set),(not set),76
pinoyonlinemovies.com,referral,(not set),(not set),(not set),28
pinoysabroad.org,referral,(not set),(not set),(not set),19
pinoytambayanatin.com,referral,(not set),(not set),(not set),9
pinoytvonlinemovies.com,referral,(not set),(not set),(not set),66
pinoytvreplay.net,referral,(not set),(not set),(not set),28
play.v.61.com,referral,(not set),(not set),(not set),19
player.hz.letv.com,referral,(not set),(not set),(not set),464
player.letvcdn.com,(not set),(ref,(not set),(not set),19
player.letvcdn.com,referral,(not set),(not set),(not set),43184
player.youku.com,referral,(not set),(not set),(not set),767
pnoytv.com,referral,(not set),(not set),(not set),9
popcornnow.blogspot.com,referral,(not set),(not set),(not set),85
popcornnow.blogspot.jp,referral,(not set),(not set),(not set),9
popcornnow.blogspot.kr,referral,(not set),(not set),(not set),9
pp.ppsj.com.cn,referral,(not set),(not set),(not set),9
pps,banner,snikers_2012_2H,clientend_banner_d03,(not set),15225
pps,clientend,snikers_2012_2H,clientend_clientend_d04,(not set),78605
pps,video,snikers_2012_2H,clientend_video_d01,(not set),12318
pps,video,snikers_2012_2H,clientend_video_d01,mp3歌曲,9
pps,video,snikers_2012_2H,clientend_video_d01?"/*-,(not set),9
pps,video,snikers_2012_2H,clientend_video_d02,(not set),14647
pptv,banner,snikers_2012_2H,homepage_banner_e01,(not set),47
pptv,banner,snikers_2012_2H,teleplay_banner_e03,(not set),5993
pptv,vid,(not set),(not set),(not set),19
pptv,video,snikers_2012_2H,cliendend,(not set),142903
pptv,video,snikers_2012_2H,cliendend,我从草原来广场舞,19
praveenmovies.blogspot.in,referral,(not set),(not set),(not set),19
proudlypinoy.tv,referral,(not set),(not set),(not set),19
pugadtvpinoy.blogspot.it,referral,(not set),(not set),(not set),9
pugadtvpinoy.blogspot.sg,referral,(not set),(not set),(not set),9
q.weibo.com,referral,(not set),(not set),(not set),9
qaksiz.com,referral,(not set),(not set),(not set),9
qiyi.com,referral,(not set),(not set),(not set),142
qogluk.com,referral,(not set),(not set),(not set),9
qq.hz.letv.com,referral,(not set),(not set),(not set),9
qqz.youku.com,referral,(not set),(not set),(not set),9
qzone.xiaoyou.qq.com,referral,(not set),(not set),(not set),9
rajpurfilms.blogspot.com,referral,(not set),(not set),(not set),19
rajtamil.com,referral,(not set),(not set),(not set),9
redir.yy.duowan.com,referral,(not set),(not set),(not set),19
redspot.tv,referral,(not set),(not set),(not set),19
renren.com,referral,(not set),(not set),(not set),19
rsh.qzone.qq.com,referral,(not set),(not set),(not set),9
rwd.ogilvy.com.cn,referral,(not set),(not set),(not set),9
s.weibo.com,referral,(not set),(not set),(not set),208
samaikiller.com,referral,(not set),(not set),(not set),104
sasa123.com,referral,(not set),(not set),(not set),9
share.renren.com,referral,(not set),(not set),(not set),66
shoutlook.cn,referral,(not set),(not set),(not set),9
shuangtv.net,referral,(not set),(not set),(not set),9
silipsilip.blogspot.com,referral,(not set),(not set),(not set),9
snickers.com.cn,referral,(not set),(not set),(not set),7593
sns.qzone.qq.com,referral,(not set),(not set),(not set),38
so.360,organic,(not set),(not set),士力架广告,47
so.360,organic,(not set),(not set),申世京演士力架广告了吗,9
so.360.cn,referral,(not set),(not set),(not set),19
sogou,organic,(not set),(not set),%u5ddd%u519b%u56e2%u8840%u6218%u5230%u5e95 24 site:letv.com,9
sogou,organic,(not set),(not set),%u6b63%u8005%u65e0%u654c 28 site:letv.com,9
sogou,organic,(not set),(not set),%u6b63%u8005%u65e0%u654c 32 site:letv.com,9
sogou,organic,(not set),(not set),%u7504%u5b1b%u4f20 27 site:letv.com,9
sogou,organic,(not set),(not set),%u751f%u6b7b%u77ac%u95f4 12 site:tudou.com,9
sogou,organic,(not set),(not set),%u7ae5%u8bdd%u4e8c%u5206%u4e4b%u4e00 3 site:letv.com,9
sogou,organic,(not set),(not set),%u9752%u6625%u56db%u5341 12 site:letv.com,9
sogou,organic,(not set),(not set),snickers,9
sogou,organic,(not set),(not set),上海王 20 site:tudou.com,9
sogou,organic,(not set),(not set),上海王 23 site:tudou.com,9
sogou,organic,(not set),(not set),不是钱的事 2 site:letv.com,9
sogou,organic,(not set),(not set),不是钱的事 27 site:letv.com,9
sogou,organic,(not set),(not set),不是钱的事 35 site:letv.com,9
sogou,organic,(not set),(not set),不是钱的事 6 site:letv.com,9
sogou,organic,(not set),(not set),丑女无敌完美季 7 site:tudou.com,9
sogou,organic,(not set),(not set),中国家庭之新渴望 1 site:tudou.com,9
sogou,organic,(not set),(not set),亲兄热弟 2 site:letv.com,9
sogou,organic,(not set),(not set),任长霞 17 site:tudou.com,9
sogou,organic,(not set),(not set),你为我着迷 1 site:letv.com,9
sogou,organic,(not set),(not set),信义 1 site:letv.com,9
sogou,organic,(not set),(not set),信义 7 site:letv.com,9
sogou,organic,(not set),(not set),倒霉熊第三季 1 site:letv.com,9
sogou,organic,(not set),(not set),倚天屠龙记吴启华版 25 site:tudou.com,9
sogou,organic,(not set),(not set),刁蛮俏御医 20 site:letv.com,9
sogou,organic,(not set),(not set),刁蛮俏御医 22 site:letv.com,9
sogou,organic,(not set),(not set),力士架,28
sogou,organic,(not set),(not set),加油妈妈 1 site:letv.com,9
sogou,organic,(not set),(not set),加油妈妈 18 site:letv.com,9
sogou,organic,(not set),(not set),加油妈妈 20 site:letv.com,9
sogou,organic,(not set),(not set),加油妈妈 29 site:letv.com,9
sogou,organic,(not set),(not set),加油妈妈 38 site:letv.com,9
sogou,organic,(not set),(not set),加油妈妈 43 site:letv.com,9
sogou,organic,(not set),(not set),加油妈妈 46 site:letv.com,9
sogou,organic,(not set),(not set),加油妈妈 50 site:letv.com,9
sogou,organic,(not set),(not set),加油妈妈 52 site:letv.com,9
sogou,organic,(not set),(not set),加油妈妈 63 site:letv.com,9
sogou,organic,(not set),(not set),加油妈妈 68 site:letv.com,9
sogou,organic,(not set),(not set),加油妈妈 75 site:letv.com,9
sogou,organic,(not set),(not set),北方有佳人 15 site:tudou.com,9
sogou,organic,(not set),(not set),单身公主相亲记 30 site:tudou.com,9
sogou,organic,(not set),(not set),后厨 14 site:letv.com,9
sogou,organic,(not set),(not set),后厨 21 site:letv.com,9
sogou,organic,(not set),(not set),后厨 25 site:letv.com,9
sogou,organic,(not set),(not set),后厨 9 site:letv.com,9
sogou,organic,(not set),(not set),向着炮火前进 9 site:letv.com,9
sogou,organic,(not set),(not set),喋血边城 25 site:letv.com,9
sogou,organic,(not set),(not set),士力架,47
sogou,organic,(not set),(not set),士力架官网,19
sogou,organic,(not set),(not set),大掌柜 8 site:letv.com,9
sogou,organic,(not set),(not set),女人帮妞儿 1 site:letv.com,9
sogou,organic,(not set),(not set),女生日记 16 site:tudou.com,9
sogou,organic,(not set),(not set),宝乐婶的烦心事19,9
sogou,organic,(not set),(not set),小城大爱 5 site:letv.com,9
sogou,organic,(not set),(not set),小夫妻时代 4 site:letv.com,9
sogou,organic,(not set),(not set),小鱼儿与花无缺 30 site:tudou.com,9
sogou,organic,(not set),(not set),岳母的幸福生活 1 site:letv.com,9
sogou,organic,(not set),(not set),岳母的幸福生活 13 site:letv.com,9
sogou,organic,(not set),(not set),岳母的幸福生活 14 site:letv.com,9
sogou,organic,(not set),(not set),川军团血战到底 10 site:letv.com,9
sogou,organic,(not set),(not set),忘掉我是谁 18 site:letv.com,9
sogou,organic,(not set),(not set),憨媳当家 9 site:tudou.com,9
sogou,organic,(not set),(not set),我的孩子我的家 39 site:letv.com,9
sogou,organic,(not set),(not set),我的抗战 24 site:letv.com,9
sogou,organic,(not set),(not set),我的灿烂人生 20 site:tudou.com,9
sogou,organic,(not set),(not set),新上门女婿 15 site:letv.com,9
sogou,organic,(not set),(not set),新上门女婿 21 site:letv.com,9
sogou,organic,(not set),(not set),旗舰 21 site:tudou.com,9
sogou,organic,(not set),(not set),星火 25 site:tudou.com,9
sogou,organic,(not set),(not set),晶码战士 15 site:tudou.com,9
sogou,organic,(not set),(not set),最后一枪 23 site:letv.com,9
sogou,organic,(not set),(not set),朱元璋 4 site:tudou.com,9
sogou,organic,(not set),(not set),杀狼花 8 site:letv.com,9
sogou,organic,(not set),(not set),李卫辞官 33 site:tudou.com,9
sogou,organic,(not set),(not set),正者无敌 1 site:letv.com,9
sogou,organic,(not set),(not set),正者无敌 11 site:letv.com,9
sogou,organic,(not set),(not set),正者无敌 18 site:letv.com,9
sogou,organic,(not set),(not set),正者无敌 19 site:letv.com,9
